job_title,job_type,position_level,city,experience,skills,job_fields,salary,salary_min,salary_max,unit,avg_salary
vietjet air project customer service teamleader 10m 12m,nhân viên chính thức,"trưởng nhóm , giám sát",hồ chí minh,1 - 2 năm, vietjet air project customer service teamleader m m,"hàng không, dịch vụ khách hàng",10 tr - 12 tr vnd,10.0,12.0,vnd,11.0
nhân viên kỹ thuật kiêm kinh doanh tại hoàng mai hn,nhân viên chính thức,nhân viên,hà nội,không yêu cầu,"kỹ thuật viên, quản lý bán hàng, nhân viên bán hàng trực tiếp, nhân viên kinh doanh, tư vấn viên bán hàng, kỹ sư kinh doanh, giám sát bán hàng, technician, trưởng phòng kinh doanh, kỹ sư bán hàng","bảo trì, điện, kinh doanh, sửa chữa, điện tử, bán hàng, điện lạnh",8 tr - 25 tr vnd,8.0,25.0,vnd,16.5
nhân viên kinh doanh khu vực bình định gia lai đak nông,nhân viên chính thức,nhân viên,bình định,không yêu cầu,"đại diện kinh doanh, trình dược viên otc, nhân viên phòng kinh doanh, sales executive, salesman, sales dept, nhân viên kinh doanh khu vực bình định gia lai đak nông, nhân viên bán hàng, đại diện bán hàng, chuyên viên kinh doanh","bán sỉ, dược phẩm, kinh doanh, bán hàng, bán lẻ",8 tr - 15 tr vnd,8.0,15.0,vnd,11.5
chuyên viên backend developer,nhân viên chính thức,nhân viên,hà nội,trên 2 năm,"back developer, chuyên viên backend developer mảng mobile app, lập trình, back app",cntt - phần mềm,20 tr - 35 tr vnd,20.0,35.0,vnd,27.5
nodejs backend developer,nhân viên chính thức,nhân viên,hà nội,2 - 4 năm,Unknown,cntt - phần mềm,10 tr - 25 tr vnd,10.0,25.0,vnd,17.5
digital marketing executive,nhân viên chính thức,nhân viên,hồ chí minh,2 - 3 năm,"nhân viên digital marketing, chuyên viên digital marketing, marketing executive, marketing specialist, nhân viên marketing","marketing, tiếp thị, tiếp thị trực tuyến",15 tr - 20 tr vnd,15.0,20.0,vnd,17.5
chuyên viên content digital marketing,nhân viên chính thức,nhân viên,hà nội,trên 1 năm,"online, social media","truyền thông, tiếp thị, marketing, quảng cáo, truyền hình, báo chí, đối ngoại, biên tập",10 tr - 14 tr vnd,10.0,14.0,vnd,12.0
lead data analyst,nhân viên chính thức,"trưởng nhóm , giám sát",hà nội,2 - 3 năm,"data mining, data processing specialist, data processing staff, data processing, data analysis specialist, nhân viên xử lý dữ liệu, cộng tác viên xử lý dữ liệu, data processing officer, data processing executive, data validation","cntt - phần mềm, ngành khác, tiếp thị, marketing",30 tr - 45 tr vnd,30.0,45.0,vnd,37.5
ctv it support,bán thời gian,nhân viên,bình dương,1 - 2 năm,"chuyên viên it, nhân viên it, it support, technical assistant, service engineer, it support assistant, it engineer, it staff, it manager","mạng, cntt - phần cứng",lên đến 5 tr vnd,0.0,5.0,vnd,2.5
chuyên viên digital marketing,nhân viên chính thức,nhân viên,hà nội,2 - 5 năm,"chuyên viên social media, marketer, chuyên viên pr marketing, online marketing executive, marketing executive, nhân viên marketing online, marketing specialist, nhân viên marketing, chuyên viên marketing online, marketing operations officer","y tế, tiếp thị, marketing, dược phẩm, chăm sóc sức khỏe",12 tr - 18 tr vnd,12.0,18.0,vnd,15.0
middle senior testing engineer,nhân viên chính thức,nhân viên,hồ chí minh,trên 3 năm,"qa, manual tester, automation tester, nhân viên kiểm thử phần mềm, qc, chuyên viên kiểm định phần mềm, software tester, quality control",cntt - phần mềm,20 tr - 50 tr vnd,20.0,50.0,vnd,35.0
facilities management manager,nhân viên chính thức,quản lý,long an,5 - 7 năm,"purchasing, purchasing staff, coordinator, associates accountant, executive, specialist, supervisor, manager, staff, nhân viên mua hàng staff, officier","bảo trì, điện, sửa chữa, điện tử, ngành khác, điện lạnh",32 tr - 35 tr vnd,32.0,35.0,vnd,33.5
chuyên viên qhkh cá nhân cn gia lai,nhân viên chính thức,nhân viên,gia lai,1 - 2 năm,"chuyên viên quan hệ khách hàng, gia lai, chuyên viên tín dụng khách hàng cá nhân, cho vay thế chấp, nhân viên tín dụng, chuyên viên kinh doanh bất động sản, chuyên viên đầu tư tài chính, nhân viên ngân hàng, nhân viên kinh doanh bảo hiểm, chuyên viên quản lý quan hệ khách hàng cá nhân","tài chính, ngân hàng, bất động sản, đầu tư",10 tr - 20 tr vnd,10.0,20.0,vnd,15.0
nhân viên kỹ thuật khai thác vận hành mạng isp,nhân viên chính thức,nhân viên,hồ chí minh,2 - 3 năm,"kỹ thuật viên, kỹ thuật viên bảo trì, technician, kỹ thuật bảo trì, kỹ thuật viên bảo trì mạng internet","bưu chính viễn thông, điện tử, điện lạnh, điện",8 tr - 10 tr vnd,8.0,10.0,vnd,9.0
kỹ thuật viên it chuyên thi công lắp đặt cài đặt camera,nhân viên chính thức,nhân viên,hồ chí minh,2 - 3 năm,"kỹ thuật viên it chuyên thi công lắp đặt cài đặt camera, chuyên viên it, nhân viên it, it executive, lắp đặt camera, it specialist, kỹ sư hệ thống, it engineer, chuyên viên it network, system engineer","bưu chính viễn thông, mạng, cntt - phần cứng",8 tr - 10 tr vnd,8.0,10.0,vnd,9.0
ai artist,nhân viên chính thức,nhân viên,hồ chí minh,lên đến 1 năm,Unknown,"thiết kế, nghệ thuật, mỹ thuật",10 tr - 12 tr vnd,10.0,12.0,vnd,11.0
digital marketing,nhân viên chính thức,nhân viên,hà nội,1 - 5 năm,Unknown,"tiếp thị, dược phẩm, marketing, thiết kế, nghệ thuật, mỹ thuật",10 tr - 15 tr vnd,10.0,15.0,vnd,12.5
109859 project sales engineer electrical equipment kỹ sư bán hàng dự án thiết bị điện,nhân viên chính thức,nhân viên,hà nội,trên 1 năm,Unknown,"điện, kinh doanh, điện tử, bán hàng, điện lạnh",20 tr - 30 tr vnd,20.0,30.0,vnd,25.0
nhân viên phát triển thị trường khu vực biên hòa đồng nai,nhân viên chính thức,nhân viên,đồng nai,không yêu cầu,Unknown,"tiếp thị, kinh doanh, bán sỉ, marketing, bán hàng, bán lẻ",11 tr - 20 tr vnd,11.0,20.0,vnd,15.5
trưởng nhóm digital marketing,nhân viên chính thức,"trưởng nhóm , giám sát",hà nội,2 - 3 năm,Unknown,"truyền thông, tiếp thị, marketing, tiếp thị trực tuyến, quảng cáo, đối ngoại",16 tr - 20 tr vnd,16.0,20.0,vnd,18.0
nhân viên it,nhân viên chính thức,nhân viên,hà nội,2 - 5 năm,"it specialist, it executive, it staff","mạng, cntt - phần mềm, cntt - phần cứng",12 tr - 14 tr vnd,12.0,14.0,vnd,13.0
java developer,nhân viên chính thức,"trưởng nhóm , giám sát",hồ chí minh,lên đến 3 năm,"game developer, asp net software developer, advert developer, .net developer, net android ios programmer, frontend developer, java android programmer, software developer, lập trình viên, embedded software engineer",cntt - phần mềm,lên đến 60 tr vnd,0.0,60.0,vnd,30.0
109864 air conditioning and sanitary equipment engineer,nhân viên chính thức,nhân viên,quảng ninh,trên 8 năm,Unknown,"sửa chữa, xây dựng, bảo trì, ngành khác",25 tr - 35 tr vnd,25.0,35.0,vnd,30.0
chuyên viên facebook ads website,nhân viên chính thức,nhân viên,hà nội,1 - 2 năm,"php, .net, javascript, c++, c, developer, chuyên viên facebook ads website, java, frontend, nodejs, lập trình","tiếp thị, marketing, kinh doanh, bán hàng, xuất nhập khẩu",15 tr - 30 tr vnd,15.0,30.0,vnd,22.5
chuyên viên đào tạo training executive lương từ 10 15 triệu,nhân viên chính thức,nhân viên,hồ chí minh,1 - 2 năm,"training, đào tạo, chuyên viên đào tạo training executive lương từ triệu, trainer","kinh doanh, dịch vụ khách hàng, đào tạo, bán hàng, giáo dục",10 tr - 15 tr vnd,10.0,15.0,vnd,12.5
database administrator,nhân viên chính thức,nhân viên,hồ chí minh,3 - 6 năm,"data mining, data processing specialist, data processing, nhân viên xử lý dữ liệu, data analyst, data analysis specialist, cộng tác viên xử lý dữ liệu, data processing officer, data processing executive, data validation","mạng, cntt - phần mềm, cntt - phần cứng",trên 30 tr vnd,30.0,0.0,vnd,15.0
nhân viên telesale có sẵn data,nhân viên chính thức,nhân viên,hà nội,1 - 2 năm,Unknown,"kinh doanh, đào tạo, bán hàng, giáo dục, tư vấn",10 tr - 15 tr vnd,10.0,15.0,vnd,12.5
111054 digital marketing manager logistics,nhân viên chính thức,quản lý,hồ chí minh,trên 3 năm," digital marketing manager logistics, online marketing manager","vận chuyển, giao nhận, kho vận",25 tr - 28 tr vnd,25.0,28.0,vnd,26.5
thực tập sinh triển khai giải pháp,bán thời gian,"sinh viên, thực tập sinh",hà nội,không yêu cầu,"sinh viên thực tập, nhân viên thực tập, internship, nhân viên thực tập nước ngoài, thực tập sinh triển khai giải pháp","thực tập, mới tốt nghiệp",trên 4 tr vnd,4.0,0.0,vnd,2.0
nhân viên digital marketing,nhân viên chính thức,nhân viên,hà nội,2 - 3 năm,"chuyên viên social media, marketer, chuyên viên pr marketing, online marketing executive, marketing executive, nhân viên marketing online, marketing specialist, chuyên viên marketing online, nhân viên marketing","tiếp thị, marketing, truyền hình, báo chí, hàng gia dụng, chăm sóc cá nhân, biên tập",12 tr - 15 tr vnd,12.0,15.0,vnd,13.5
chuyên viên tư vấn triển khai dự án phòng cháy chữa cháy,nhân viên chính thức,nhân viên,đồng nai,3 - 5 năm,Unknown,"điện, điện tử, xây dựng, cơ khí, ô tô, điện lạnh, tự động hóa",22 tr - 30 tr vnd,22.0,30.0,vnd,26.0
business analyst chuyên viên phân tích nghiệp vụ domain fintech,nhân viên chính thức,nhân viên,hà nội,trên 2 năm,financial analyst,"tài chính, cntt - phần mềm, ngành khác, đầu tư",12 tr - 30 tr vnd,12.0,30.0,vnd,21.0
nhân viên quản lý tiêu chuẩn sức khỏe môi trường standard audit health environment,nhân viên chính thức,nhân viên,vũng tàu,3 - 5 năm,Unknown,"môi trường, an toàn lao động",13 tr - 20 tr vnd,13.0,20.0,vnd,16.5
kỹ sư hệ thống system engineer,nhân viên chính thức,nhân viên,hồ chí minh,trên 1 năm,system engineer,"mạng, cntt - phần mềm, cntt - phần cứng",lên đến 30 tr vnd,0.0,30.0,vnd,15.0
it system administrator,nhân viên chính thức,nhân viên,bình dương,2 - 5 năm,"information system officer, system it, it system administrator, system administrator, information system specialist, system engineer","điện, mạng, cntt - phần mềm, điện tử, cntt - phần cứng, điện lạnh",17 tr - 25 tr vnd,17.0,25.0,vnd,21.0
trưởng nhóm digital marketing,nhân viên chính thức,"trưởng nhóm , giám sát",hà nội,1 - 3 năm,Unknown,"tiếp thị, marketing, kinh doanh, tiếp thị trực tuyến, bán hàng",16 tr - 22 tr vnd,16.0,22.0,vnd,19.0
việc làm sale siêu thị gia lai,nhân viên chính thức,nhân viên,gia lai,không yêu cầu,"việc làm pg siêu thị, việc làm siêu thị gia lai","bán sỉ, kinh doanh, bán hàng, bán lẻ, thực phẩm & đồ uống","7,5 tr - 12 tr vnd",7.5,12.0,vnd,9.75
chemical engineer,nhân viên chính thức,nhân viên,đồng nai,không yêu cầu,"kỹ sư hóa chất, kỹ sư hóa học","hóa học, sản xuất, thực tập, mới tốt nghiệp, vận hành sản xuất",9 tr - 10 tr vnd,9.0,10.0,vnd,9.5
chuyên viên tư vấn bất động sản căn hộ lương cứng lên đến 11tr data đào tạo,nhân viên chính thức,mới tốt nghiệp,hồ chí minh,không yêu cầu,"real estate agent, real estate broker, sales executive, real estate salesperson, chuyên viên kinh doanh bất động sản, nhân viên kinh doanh bất động sản, real estate consultant","bán hàng, ngân hàng, bất động sản, kinh doanh",50 tr - 200 tr vnd,50.0,200.0,vnd,125.0
chuyên viên khách hàng cá nhân phòng giao dịch tân hòa cn đồng nai,nhân viên chính thức,nhân viên,đồng nai,không yêu cầu,chuyên viên khách hàng cá nhân cn. đồng nai cn.,"tài chính, ngân hàng, dịch vụ khách hàng, đầu tư",9 tr - 35 tr vnd,9.0,35.0,vnd,22.0
training teamleader,nhân viên chính thức,"trưởng nhóm , giám sát",hồ chí minh,1 - 2 năm,Unknown,"nhà hàng, đào tạo, khách sạn, giáo dục, thực phẩm & đồ uống",20 tr - 25 tr vnd,20.0,25.0,vnd,22.5
senior it governance specialist,nhân viên chính thức,nhân viên,hồ chí minh,3 - 5 năm,"it admin, it supervisor, kỹ sư quản trị mạng, chuyên viên quản trị mạng, network engineer, network administrator, nhân viên quản trị mạng, it administrator","mạng, cntt - phần mềm, ngân hàng, cntt - phần cứng","1,000 - 1,500 usd",25.0,37.5,usd,31.25
nhân viên kinh doanh tại hoàng mai hà nội,nhân viên chính thức,nhân viên,hà nội,không yêu cầu,"đại diện kinh doanh, nhân viên phòng kinh doanh, sales executive, salesman, sales dept, sales engineer, nhân viên bán hàng, telesales, đại diện bán hàng, chuyên viên kinh doanh","kinh doanh, thực tập, dịch vụ khách hàng, bán hàng, mới tốt nghiệp",9 tr - 45 tr vnd,9.0,45.0,vnd,27.0
chuyên viên digital marketing,nhân viên chính thức,nhân viên,hà nội,1 - 2 năm,"nhân viên digital marketing, chuyên viên digital marketing, digital marketing executive, digital marketing officer, digital marketing specialist","truyền thông, tiếp thị, marketing, tiếp thị trực tuyến, quảng cáo, đối ngoại",15 tr - 20 tr vnd,15.0,20.0,vnd,17.5
nhân viên nội dung website,nhân viên chính thức,nhân viên,hà nội,trên 1 năm,"website content writer, content staff, content executive, biên tập nội dung website, copywriter","tiếp thị, marketing",9 tr - 15 tr vnd,9.0,15.0,vnd,12.0
111015 mechanical engineer site supervisor construction,nhân viên chính thức,nhân viên,hải phòng,3 - 5 năm,"site supervisor hp construction, mechanical engineer, kỹ sư cơ khí, mechanical engineer, kỹ sư cơ giới, kỹ sư cơ khí ô tô động lực","ô tô, cơ khí, tự động hóa",15 tr - 21 tr vnd,15.0,21.0,vnd,18.0
nhân viên it helpdesk,nhân viên chính thức,nhân viên,hồ chí minh,không yêu cầu,"& it, phụ trách kỹ thuật, nhân viên hỗ trợ kỹ thuật, it support, technical assistant, service engineer, it support assistant, it support staff, it staff, nhân viên it helpdesk, it officer","mạng, cntt - phần cứng",10 tr - 15 tr vnd,10.0,15.0,vnd,12.5
nhân viên kinh doanh khu vực lai châu sơn la điện biên,nhân viên chính thức,nhân viên,sơn la,1 - 2 năm,Unknown,"bán hàng, tư vấn, dịch vụ khách hàng, kinh doanh",10 tr - 30 tr vnd,10.0,30.0,vnd,20.0
digital marketing,nhân viên chính thức,nhân viên,hà nội,1 - 2 năm,Unknown,"truyền thông, tiếp thị, marketing, tiếp thị trực tuyến, quảng cáo, đối ngoại",15 tr - 30 tr vnd,15.0,30.0,vnd,22.5
nhân viên it,nhân viên chính thức,nhân viên,hưng yên,2 - 15 năm,"it supervisor, it helpdesk, it executive, it support, it specialist, it engineer, it administrator, it staff, it officer","bảo trì, sửa chữa, mạng, cntt - phần mềm, cntt - phần cứng",10 tr - 15 tr vnd,10.0,15.0,vnd,12.5
senior java developer squad lead – msb 1y560,nhân viên chính thức,nhân viên,hà nội,3 - 4 năm,"javascript, java developer team leader, java developer, j2ee","cntt - phần mềm, ngân hàng","1,000 - 3,000 usd",25.0,75.0,usd,50.0
chuyên viên kinh doanh dự án it,nhân viên chính thức,nhân viên,hà nội,trên 1 năm,Unknown,"bán sỉ, kinh doanh, mạng, bán hàng, cntt - phần cứng, bán lẻ",15 tr - 17 tr vnd,15.0,17.0,vnd,16.0
